"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"318","HG00879","B5","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"319","HG00881","D4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"320","HG00956","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"321","HG00978","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"322","HG00982","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"323","HG01028","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"324","HG01029","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"325","HG01031","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"326","HG01046","B5","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"327","HG01047","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"328","HG01048","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"329","HG01049","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"330","HG01051","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"331","HG01052","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"332","HG01054","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"333","HG01055","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"334","HG01058","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"335","HG01060","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"336","HG01061","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"337","HG01063","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"338","HG01064","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"339","HG01066","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"340","HG01067","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"341","HG01069","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"342","HG01070","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"343","HG01072","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"344","HG01073","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"345","HG01075","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"346","HG01077","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"347","HG01079","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"348","HG01080","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"349","HG01082","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"350","HG01083","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"351","HG01085","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"352","HG01086","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"353","HG01088","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"354","HG01089","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"355","HG01092","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"356","HG01094","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"357","HG01095","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"358","HG01097","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"359","HG01098","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"360","HG01101","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"361","HG01102","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"362","HG01104","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"363","HG01105","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"364","HG01107","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"365","HG01108","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"366","HG01110","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"367","HG01111","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"368","HG01112","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"369","HG01113","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"370","HG01119","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"371","HG01121","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"372","HG01122","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"373","HG01124","D4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"374","HG01125","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"375","HG01130","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"376","HG01131","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"377","HG01133","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"378","HG01134","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"379","HG01136","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"380","HG01137","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"381","HG01139","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"382","HG01140","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"383","HG01142","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"384","HG01148","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"385","HG01149","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"386","HG01161","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"387","HG01162","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"388","HG01164","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"389","HG01167","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"390","HG01168","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"391","HG01170","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"392","HG01171","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"393","HG01173","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"394","HG01174","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"395","HG01176","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"396","HG01177","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"397","HG01182","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"398","HG01183","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"399","HG01187","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"400","HG01188","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"401","HG01190","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"402","HG01191","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"403","HG01197","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"404","HG01198","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"405","HG01200","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"406","HG01204","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"407","HG01205","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"408","HG01241","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"409","HG01242","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"410","HG01247","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"411","HG01248","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"412","HG01250","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"413","HG01251","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"414","HG01253","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"415","HG01254","B5","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"416","HG01256","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"417","HG01257","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"418","HG01259","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"419","HG01260","L0","HumanOmni1S-8v1_H-b37","L0","L0",TRUE,TRUE
"420","HG01269","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"421","HG01271","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"422","HG01272","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"423","HG01275","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"424","HG01277","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"425","HG01280","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"426","HG01281","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"427","HG01284","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"428","HG01286","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"429","HG01302","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"430","HG01303","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"431","HG01305","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"432","HG01308","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"433","HG01311","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"434","HG01312","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"435","HG01323","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"436","HG01325","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"437","HG01326","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"438","HG01334","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"439","HG01341","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"440","HG01342","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"441","HG01344","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"442","HG01345","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"443","HG01348","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"444","HG01350","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"445","HG01351","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"446","HG01353","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"447","HG01354","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"448","HG01356","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"449","HG01357","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"450","HG01359","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"451","HG01360","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"452","HG01362","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"453","HG01363","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"454","HG01365","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"455","HG01366","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"456","HG01369","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"457","HG01372","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"458","HG01374","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"459","HG01375","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"460","HG01377","B5","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"461","HG01378","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"462","HG01383","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"463","HG01384","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"464","HG01389","L1","HumanOmni1S-8v1_H-b37","L1","L1",TRUE,TRUE
"465","HG01390","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"466","HG01392","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"467","HG01393","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"468","HG01395","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"469","HG01396","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"470","HG01398","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"471","HG01402","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"472","HG01403","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"473","HG01405","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"474","HG01412","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"475","HG01413","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"476","HG01414","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"477","HG01431","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"478","HG01432","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"479","HG01435","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"480","HG01437","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"481","HG01438","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"482","HG01440","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"483","HG01441","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"484","HG01443","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"485","HG01444","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"486","HG01447","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"487","HG01455","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"488","HG01456","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"489","HG01459","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"490","HG01461","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"491","HG01462","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"492","HG01464","L2","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"493","HG01465","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"494","HG01468","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"495","HG01474","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"496","HG01479","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"497","HG01485","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"498","HG01486","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"499","HG01488","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"500","HG01489","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"501","HG01491","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"502","HG01492","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"503","HG01494","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"504","HG01495","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"505","HG01497","B5","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"506","HG01498","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"507","HG01500","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"508","HG01501","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"509","HG01503","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"510","HG01504","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"511","HG01506","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"512","HG01507","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"513","HG01509","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"514","HG01510","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"515","HG01512","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"516","HG01513","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"517","HG01515","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"518","HG01516","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"519","HG01518","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"520","HG01519","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"521","HG01521","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"522","HG01522","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"523","HG01524","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"524","HG01525","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"525","HG01527","I","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"526","HG01528","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"527","HG01530","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"528","HG01531","N","HumanOmni1S-8v1_H-b37","N","N",TRUE,TRUE
"529","HG01536","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"530","HG01537","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"531","HG01550","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"532","HG01551","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"533","HG01556","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"534","HG01565","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"535","HG01566","A2","HumanOmni1S-8v1_H-b37","A","A",FALSE,FALSE
"536","HG01571","C","HumanOmni1S-8v1_H-b37","C","C",TRUE,TRUE
"537","HG01572","B2","HumanOmni1S-8v1_H-b37","B2","B2",TRUE,TRUE
"538","HG01577","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"539","HG01578","D1","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"540","HG01583","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"541","HG01586","H2","HumanOmni1S-8v1_H-b37","H2","H2",TRUE,TRUE
"542","HG01589","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"543","HG01593","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"544","HG01595","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"545","HG01596","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"546","HG01597","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"547","HG01598","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"548","HG01599","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"549","HG01600","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"550","HG01602","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"551","HG01603","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"552","HG01605","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"553","HG01606","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"554","HG01607","L1b","HumanOmni1S-8v1_H-b37","L1b","L1b",TRUE,TRUE
"555","HG01608","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"556","HG01610","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"557","HG01612","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"558","HG01613","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"559","HG01615","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"560","HG01617","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"561","HG01618","JT","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"562","HG01619","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"563","HG01620","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"564","HG01623","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"565","HG01624","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"566","HG01625","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"567","HG01626","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"568","HG01628","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"569","HG01630","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"570","HG01631","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"571","HG01632","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"572","HG01668","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"573","HG01669","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"574","HG01670","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"575","HG01672","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"576","HG01673","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"577","HG01675","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"578","HG01676","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"579","HG01678","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"580","HG01679","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"581","HG01680","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"582","HG01682","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"583","HG01684","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"584","HG01685","K1","HumanOmni1S-8v1_H-b37","K1","K1",TRUE,TRUE
"585","HG01686","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"586","HG01694","J","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"587","HG01695","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"588","HG01697","T1","HumanOmni1S-8v1_H-b37","T","T",FALSE,FALSE
"589","HG01699","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"590","HG01700","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"591","HG01702","T","HumanOmni1S-8v1_H-b37","T","T",TRUE,TRUE
"592","HG01704","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"593","HG01705","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"594","HG01707","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"595","HG01708","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"596","HG01709","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"597","HG01710","HV","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"598","HG01746","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"599","HG01747","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"600","HG01756","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"601","HG01757","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"602","HG01761","L3","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"603","HG01762","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"604","HG01765","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"605","HG01766","N","HumanOmni1S-8v1_H-b37","N","N",TRUE,TRUE
"606","HG01767","V","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"607","HG01768","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"608","HG01770","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"609","HG01771","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"610","HG01773","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"611","HG01775","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"612","HG01776","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"613","HG01777","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"614","HG01779","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"615","HG01781","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"616","HG01783","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"617","HG01784","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"618","HG01785","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"619","HG01786","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"620","HG01789","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"621","HG01790","H","HumanOmni1S-8v1_H-b37","R","R",FALSE,FALSE
"622","HG01791","U","HumanOmni1S-8v1_H-b37","U","U",TRUE,TRUE
"623","HG01794","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"624","HG01795","M","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"625","HG01796","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"626","HG01797","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"627","HG01798","B4b'd'e","HumanOmni1S-8v1_H-b37","B4b'd'e","B4b'd'e",TRUE,TRUE
"628","HG01799","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"629","HG01800","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"630","HG01801","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"631","HG01802","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"632","HG01804","D4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
"633","HG01805","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"634","HG01806","R","HumanOmni1S-8v1_H-b37","R","R",TRUE,TRUE
"635","HG01807","D4","HumanOmni1S-8v1_H-b37","unclassified","unclassified",FALSE,FALSE
